Public health unit,Date,Outbreak,Close contact,No known epi-link,Travel,No information,Epi link - type unspecified
Renfrew County and District Health Unit,"February 4, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 5, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 6, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 8, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 9, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 10, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 11, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 12, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 13, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 14, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 15, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 16, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 17, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 18, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 19, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 20, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 21, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 22, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 23, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 24, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 25, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 26, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 27, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 28, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"February 29, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 1, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 2, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 3, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 4, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 5, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 6, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 8, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 9, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 10, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 11, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 12, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 13, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 14, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 15, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 16, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 17, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 18, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 19, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 20, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 21, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 22, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 23, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 24, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 25, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"March 26, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 27, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 28, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"March 29, 2020",0,0,0,1,0,0
Renfrew County and District Health Unit,"March 30, 2020",0,1,0,1,0,0
Renfrew County and District Health Unit,"March 31, 2020",0,0,0,2,0,0
Renfrew County and District Health Unit,"April 1, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 2, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 3, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 4, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 5, 2020",1,0,1,0,0,0
Renfrew County and District Health Unit,"April 6, 2020",0,0,0,1,0,0
Renfrew County and District Health Unit,"April 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 8, 2020",1,1,0,0,0,0
Renfrew County and District Health Unit,"April 9, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 10, 2020",0,0,2,0,0,0
Renfrew County and District Health Unit,"April 11, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 12, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 13, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 14, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 15, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 16, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 17, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 18, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 19, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 20, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 21, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 22, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 23, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 24, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 25, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"April 26, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 27, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 28, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 29, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"April 30, 2020",1,0,0,0,0,0
Renfrew County and District Health Unit,"May 1, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 2, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 3, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 4, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 5, 2020",0,1,0,0,0,0
Renfrew County and District Health Unit,"May 6, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 8, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 9, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 10, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 11, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 12, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 13, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 14, 2020",1,0,0,0,0,0
Renfrew County and District Health Unit,"May 15, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 16, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 17, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 18, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 19, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 20, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 21, 2020",1,0,0,0,0,0
Renfrew County and District Health Unit,"May 22, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 23, 2020",0,1,0,0,0,0
Renfrew County and District Health Unit,"May 24, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 25, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 26, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 27, 2020",3,0,0,0,0,0
Renfrew County and District Health Unit,"May 28, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 29, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 30, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"May 31, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 1, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 2, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 3, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 4, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 5, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 6, 2020",0,1,0,0,0,0
Renfrew County and District Health Unit,"June 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 8, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 9, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 10, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 11, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 12, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 13, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"June 14, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 15, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 16, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 17, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 18, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 19, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 20, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 21, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 22, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 23, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 24, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 25, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 26, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 27, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 28, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 29, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"June 30, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 1, 2020",0,1,0,0,0,0
Renfrew County and District Health Unit,"July 2, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 3, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 4, 2020",0,1,0,0,0,0
Renfrew County and District Health Unit,"July 5, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 6, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 8, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 9, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 10, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 11, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 12, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 13, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 14, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 15, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 16, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 17, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 18, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 19, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 20, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 21, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 22, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 23, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 24, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 25, 2020",0,0,1,1,0,0
Renfrew County and District Health Unit,"July 26, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 27, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"July 28, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 29, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 30, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"July 31, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 1, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 2, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 3, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 4, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 5, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 6, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 8, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 9, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 10, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 11, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 12, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 13, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 14, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 15, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 16, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 17, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 18, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 19, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 20, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 21, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"August 22, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 23, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 24, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 25, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 26, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 27, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"August 28, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"August 29, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 30, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"August 31, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 1, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 2, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 3, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 4, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 5, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"September 6, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 7, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 8, 2020",0,0,0,0,0,0
Renfrew County and District Health Unit,"September 9, 2020",0,1,0,0,0,0
Renfrew County and District Health Unit,"September 10, 2020",0,0,1,0,0,0
Renfrew County and District Health Unit,"September 11, 2020",1,0,0,0,0,0
Renfrew County and District Health Unit,"September 12, 2020",1,1,0,0,0,0
Renfrew County and District Health Unit,"September 13, 2020",0,1,0,0,0,0
Renfrew County and District Health Unit,"September 14, 2020",0,0,0,0,0,0
